500.00	3.450000e-08
724.44	3.332002e-08
1318.26	1.263976e-08
2187.76	4.864764e-09
3630.78	3.471039e-09
6309.57	2.113275e-09
10964.78	1.234416e-09
18197.01	5.674547e-10
30199.52	3.425676e-10
52480.75	1.242700e-10
91201.08	3.577341e-11
199526.23	1.218117e-11
575439.94	1.146135e-12
800000.1	0.100000e-12
2000000.0	0.200000e-15
